,State,Year,Quarter,Brands,User_Count,User_Percentage
3255,haryana,2019,4,Others,529607,8.318418441
3256,haryana,2019,3,Xiaomi,1453801,25.13594981
3257,haryana,2019,3,Samsung,1177753,20.36313106
3258,haryana,2019,3,Vivo,977699,16.90423448
3259,haryana,2019,3,Oppo,699529,12.09472674
3260,haryana,2019,3,Realme,278941,4.822838185
3261,haryana,2019,3,Apple,268393,4.640465221
3262,haryana,2019,3,Motorola,129804,2.244287099
3263,haryana,2019,3,OnePlus,123917,2.142501961
3264,haryana,2019,3,Huawei,103942,1.797137913
3265,haryana,2019,3,Lenovo,73965,1.27884114
3266,haryana,2019,3,Others,496008,8.57588638
3267,haryana,2021,1,Xiaomi,2382996,24.24724293
3268,haryana,2021,1,Vivo,1922898,19.56569584
3269,haryana,2021,1,Samsung,1913165,19.46666151
3270,haryana,2021,1,Oppo,1300515,13.23288127
3271,haryana,2021,1,Realme,577867,5.879859441
3272,haryana,2021,1,Apple,401563,4.085947107
3273,haryana,2021,1,Motorola,169504,1.724721596
3274,haryana,2021,1,OnePlus,165335,1.682301569
3275,haryana,2021,1,Huawei,157570,1.603291851
3276,haryana,2021,1,Lenovo,92713,0.943364837
3277,haryana,2021,1,Others,743779,7.568032048
3278,haryana,2021,2,Xiaomi,2505880,23.79618852
3279,haryana,2021,2,Vivo,2114734,20.08181115
3280,haryana,2021,2,Samsung,2016108,19.1452448
3281,haryana,2021,2,Oppo,1416092,13.44740857
3282,haryana,2021,2,Realme,673053,6.391405841
3283,haryana,2021,2,Apple,434298,4.12415482
3284,haryana,2021,2,OnePlus,181344,1.7220681
3285,haryana,2021,2,Motorola,169562,1.610184573
3286,haryana,2021,2,Huawei,154484,1.467001766
3287,haryana,2021,2,Tecno,108879,1.03393028
3288,haryana,2021,2,Others,756160,7.180601588
3289,haryana,2021,4,Xiaomi,2742821,22.63718738
3290,haryana,2021,4,Vivo,2569078,21.20324297
3291,haryana,2021,4,Samsung,2176063,17.95959192
3292,haryana,2021,4,Oppo,1697572,14.01048608
3293,haryana,2021,4,Realme,916660,7.565424132
3294,haryana,2021,4,Apple,529430,4.36951814
3295,haryana,2021,4,OnePlus,238331,1.967005322
3296,haryana,2021,4,Motorola,170147,1.404265725
3297,haryana,2021,4,Tecno,156987,1.295652955
3298,haryana,2021,4,Huawei,147354,1.216149398
3299,haryana,2021,4,Others,771996,6.371475976
3300,haryana,2021,3,Xiaomi,2638176,23.2944612
3301,haryana,2021,3,Vivo,2357220,20.81368712
3302,haryana,2021,3,Samsung,2089070,18.44598694
3303,haryana,2021,3,Oppo,1560205,13.77623587
3304,haryana,2021,3,Realme,781719,6.90239124
3305,haryana,2021,3,Apple,467144,4.124769455
3306,haryana,2021,3,OnePlus,210246,1.856421743
3307,haryana,2021,3,Motorola,168742,1.48995138
3308,haryana,2021,3,Huawei,153598,1.356233493
3309,haryana,2021,3,Tecno,134477,1.18739965
3310,haryana,2021,3,Others,764739,6.752461914
3311,haryana,2018,1,Xiaomi,444407,24.0563681
3312,haryana,2018,1,Samsung,394835,21.37296689
3313,haryana,2018,1,Vivo,256267,13.87208861
3314,haryana,2018,1,Oppo,192587,10.42500177
3315,haryana,2018,1,Apple,100085,5.417740047
3316,haryana,2018,1,Realme,89281,4.832904523
3317,haryana,2018,1,OnePlus,55486,3.003534238
3318,haryana,2018,1,Motorola,53420,2.891698789
3319,haryana,2018,1,Lenovo,34977,1.893353586
3320,haryana,2018,1,Huawei,29629,1.603858918
3321,haryana,2018,1,Others,196383,10.63048452
3322,haryana,2018,2,Xiaomi,599986,24.51703381
3323,haryana,2018,2,Samsung,516011,21.08559055
3324,haryana,2018,2,Vivo,351564,14.36584599
3325,haryana,2018,2,Oppo,260510,10.64513585
3326,haryana,2018,2,Apple,127528,5.211135406
3327,haryana,2018,2,Realme,116691,4.768306581
3328,haryana,2018,2,Motorola,68775,2.810330575
3329,haryana,2018,2,OnePlus,67358,2.752428162
3330,haryana,2018,2,Lenovo,44001,1.797998628
3331,haryana,2018,2,Huawei,39423,1.610929295
3332,haryana,2018,2,Others,255374,10.43526514
3333,haryana,2018,4,Xiaomi,948615,25.0091021
3334,haryana,2018,4,Samsung,785842,20.71778626
3335,haryana,2018,4,Vivo,591623,15.59743417
3336,haryana,2018,4,Oppo,427382,11.26741626
3337,haryana,2018,4,Apple,187472,4.942475493
3338,haryana,2018,4,Realme,179167,4.723524082
3339,haryana,2018,4,Motorola,98841,2.605824978
3340,haryana,2018,4,OnePlus,93582,2.46717772
3341,haryana,2018,4,Huawei,65203,1.718999262
3342,haryana,2018,4,Lenovo,59641,1.572363771
3343,haryana,2018,4,Others,355711,9.377895899
3344,haryana,2018,3,Xiaomi,751015,24.86476948
3345,haryana,2018,3,Samsung,630157,20.86337628
3346,haryana,2018,3,Vivo,451732,14.95604222
3347,haryana,2018,3,Oppo,328450,10.8743947
3348,haryana,2018,3,Apple,152459,5.047646039
3349,haryana,2018,3,Realme,143729,4.758611282
3350,haryana,2018,3,Motorola,81942,2.712953723
3351,haryana,2018,3,OnePlus,79279,2.624786535
3352,haryana,2018,3,Huawei,50399,1.668621155
3353,haryana,2018,3,Lenovo,49707,1.645710267
3354,haryana,2018,3,Others,301529,9.983088321
3355,haryana,2022,1,Xiaomi,2837979,22.05628077
3356,haryana,2022,1,Vivo,2767906,21.51168556
3357,haryana,2022,1,Samsung,2259241,17.55842937
3358,haryana,2022,1,Oppo,1825605,14.18828556
3359,haryana,2022,1,Realme,1043668,8.111206756
3360,haryana,2022,1,Apple,578053,4.4925277
3361,haryana,2022,1,OnePlus,267015,2.075194288
3362,haryana,2022,1,Tecno,184983,1.437655806
3363,haryana,2022,1,Motorola,170641,1.326192268
3364,haryana,2022,1,Huawei,145049,1.127295681
3365,haryana,2022,1,Others,786848,6.115246241
3366,maharashtra,2020,1,Xiaomi,6677147,25.51607875
3367,maharashtra,2020,1,Samsung,5772343,22.05845679
3368,maharashtra,2020,1,Vivo,4396537,16.80094572
3369,maharashtra,2020,1,Oppo,3377366,12.9062812
3370,maharashtra,2020,1,Realme,1031169,3.940513727
3371,maharashtra,2020,1,Apple,815679,3.117039298
3372,maharashtra,2020,1,OnePlus,715746,2.735154895
3373,maharashtra,2020,1,Motorola,704678,2.692859591
3374,maharashtra,2020,1,Lenovo,387278,1.479945843
3375,maharashtra,2020,1,Huawei,338054,1.291841034
3376,maharashtra,2020,1,Others,1952393,7.460883149
3377,maharashtra,2020,2,Xiaomi,7291300,25.34774275
3378,maharashtra,2020,2,Samsung,6335245,22.02407808
3379,maharashtra,2020,2,Vivo,4942835,17.18345288
3380,maharashtra,2020,2,Oppo,3797269,13.20096523
3381,maharashtra,2020,2,Realme,1160245,4.033518273
3382,maharashtra,2020,2,Apple,858658,2.985070165
3383,maharashtra,2020,2,OnePlus,742365,2.580784914
3384,maharashtra,2020,2,Motorola,742088,2.579821941
3385,maharashtra,2020,2,Lenovo,406197,1.412118149
3386,maharashtra,2020,2,Huawei,362725,1.260990494
3387,maharashtra,2020,2,Others,2126159,7.39145713
3388,maharashtra,2020,4,Xiaomi,8584570,24.93149594
3389,maharashtra,2020,4,Samsung,7578573,22.00985745
3390,maharashtra,2020,4,Vivo,6188503,17.97278576
3391,maharashtra,2020,4,Oppo,4665421,13.5494177
3392,maharashtra,2020,4,Realme,1504255,4.368690269
3393,maharashtra,2020,4,Apple,983306,2.85573879
3394,maharashtra,2020,4,OnePlus,822805,2.389608276
3395,maharashtra,2020,4,Motorola,813317,2.362053019
3396,maharashtra,2020,4,Lenovo,444638,1.291327404
3397,maharashtra,2020,4,Huawei,413761,1.201653745
3398,maharashtra,2020,4,Others,2433482,7.067371645
3399,maharashtra,2020,3,Xiaomi,7895486,25.13724425
3400,maharashtra,2020,3,Samsung,6914730,22.01476349
3401,maharashtra,2020,3,Vivo,5536849,17.62793648
3402,maharashtra,2020,3,Oppo,4210793,13.40610725
3403,maharashtra,2020,3,Realme,1316605,4.191739617
3404,maharashtra,2020,3,Apple,911356,2.901528591
3405,maharashtra,2020,3,OnePlus,778193,2.477571047
3406,maharashtra,2020,3,Motorola,776080,2.470843785
3407,maharashtra,2020,3,Lenovo,423666,1.348846128
3408,maharashtra,2020,3,Huawei,386542,1.230652637
3409,maharashtra,2020,3,Others,2259213,7.192766726
3410,maharashtra,2019,1,Xiaomi,4274491,26.24891069
3411,maharashtra,2019,1,Samsung,3611915,22.18014596
3412,maharashtra,2019,1,Vivo,2418126,14.84929397
3413,maharashtra,2019,1,Oppo,1907902,11.71609654
3414,maharashtra,2019,1,Realme,585138,3.593231359
3415,maharashtra,2019,1,Apple,558788,3.431420562
3416,maharashtra,2019,1,Motorola,534307,3.281086971
3417,maharashtra,2019,1,OnePlus,525104,3.224572938
3418,maharashtra,2019,1,Lenovo,306357,1.881285405
3419,maharashtra,2019,1,Huawei,217773,1.337306367
3420,maharashtra,2019,1,Others,1344550,8.256649242
3421,maharashtra,2019,2,Xiaomi,4892831,26.05761045
3422,maharashtra,2019,2,Samsung,4177428,22.24760911
3423,maharashtra,2019,2,Vivo,2871247,15.29131822
3424,maharashtra,2019,2,Oppo,2256129,12.01540184
3425,maharashtra,2019,2,Realme,671555,3.576481302
3426,maharashtra,2019,2,Apple,637834,3.396894335
3427,maharashtra,2019,2,Motorola,590477,3.144686511
3428,maharashtra,2019,2,OnePlus,584246,3.111502252
3429,maharashtra,2019,2,Lenovo,336952,1.794495652
3430,maharashtra,2019,2,Huawei,250636,1.334804994
3431,maharashtra,2019,2,Others,1507640,8.029195331
3432,maharashtra,2019,4,Xiaomi,6103857,25.70554076
3433,maharashtra,2019,4,Samsung,5262077,22.16050193
3434,maharashtra,2019,4,Vivo,3869506,16.29588377
3435,maharashtra,2019,4,Oppo,2994940,12.61277128
3436,maharashtra,2019,4,Realme,901700,3.797383541
3437,maharashtra,2019,4,Apple,765131,3.222242282
3438,maharashtra,2019,4,OnePlus,681386,2.869561918
3439,maharashtra,2019,4,Motorola,672128,2.830573145
3440,maharashtra,2019,4,Lenovo,367641,1.548268695
3441,maharashtra,2019,4,Huawei,311865,1.313375866
3442,maharashtra,2019,4,Others,1815066,7.64389681
3443,maharashtra,2019,3,Xiaomi,5512362,25.86375006
3444,maharashtra,2019,3,Samsung,4737873,22.22988314
3445,maharashtra,2019,3,Vivo,3365190,15.78931737
3446,maharashtra,2019,3,Oppo,2622932,12.30667682
3447,maharashtra,2019,3,Realme,776018,3.641040918
3448,maharashtra,2019,3,Apple,710463,3.33345986
3449,maharashtra,2019,3,OnePlus,640069,3.003174435
3450,maharashtra,2019,3,Motorola,634763,2.978278926
3451,maharashtra,2019,3,Lenovo,350502,1.644539332
3452,maharashtra,2019,3,Huawei,283713,1.331168403
3453,maharashtra,2019,3,Others,1679196,7.878710732
3454,maharashtra,2021,1,Xiaomi,9195320,24.80024496
3455,maharashtra,2021,1,Samsung,8088910,21.81620101
3456,maharashtra,2021,1,Vivo,6831786,18.42567374
3457,maharashtra,2021,1,Oppo,5069410,13.67245618
3458,maharashtra,2021,1,Realme,1696339,4.575112419
3459,maharashtra,2021,1,Apple,1054581,2.844258506
3460,maharashtra,2021,1,OnePlus,870022,2.346493512
3461,maharashtra,2021,1,Motorola,832101,2.244218649
3462,maharashtra,2021,1,Lenovo,447713,1.207504695
3463,maharashtra,2021,1,Huawei,431846,1.16471059
3464,maharashtra,2021,1,Others,2559509,6.903125739
3465,maharashtra,2021,2,Xiaomi,9764252,24.61698371
3466,maharashtra,2021,2,Samsung,8511194,21.4578571
3467,maharashtra,2021,2,Vivo,7509629,18.93277793
3468,maharashtra,2021,2,Oppo,5487836,13.83556768
3469,maharashtra,2021,2,Realme,2003392,5.050818868
3470,maharashtra,2021,2,Apple,1131848,2.853540013
3471,maharashtra,2021,2,OnePlus,949407,2.39358188
3472,maharashtra,2021,2,Motorola,820661,2.068996014
3473,maharashtra,2021,2,Lenovo,430496,1.085337927
3474,maharashtra,2021,2,Huawei,429331,1.082400806
3475,maharashtra,2021,2,Others,2626651,6.622138069
3476,maharashtra,2021,4,Xiaomi,10876133,23.91278308
3477,maharashtra,2021,4,Vivo,9147706,20.11258131
3478,maharashtra,2021,4,Samsung,9133368,20.0810571
3479,maharashtra,2021,4,Oppo,6511923,14.31742349
3480,maharashtra,2021,4,Realme,2837580,6.238838291
3481,maharashtra,2021,4,Apple,1382079,3.038704596
3482,maharashtra,2021,4,OnePlus,1264294,2.779736895
3483,maharashtra,2021,4,Motorola,794353,1.746502271
3484,maharashtra,2021,4,Tecno,485180,1.066739814
3485,maharashtra,2021,4,Huawei,420624,0.924803924
3486,maharashtra,2021,4,Others,2629266,5.780829227
3487,maharashtra,2021,3,Xiaomi,10369008,24.35113116
3488,maharashtra,2021,3,Samsung,8810154,20.69023532
3489,maharashtra,2021,3,Vivo,8354641,19.62048431
3490,maharashtra,2021,3,Oppo,6005730,14.1041765
3491,maharashtra,2021,3,Realme,2373088,5.573086368
3492,maharashtra,2021,3,Apple,1219480,2.863891842
3493,maharashtra,2021,3,OnePlus,1108387,2.602995119
3494,maharashtra,2021,3,Motorola,801994,1.883445464
3495,maharashtra,2021,3,Huawei,436025,1.023984354
3496,maharashtra,2021,3,Tecno,422485,0.992186297
3497,maharashtra,2021,3,Others,2680225,6.294383272
3498,maharashtra,2018,1,Xiaomi,1606618,26.30783656
3499,maharashtra,2018,1,Samsung,1354403,22.17789963
3500,maharashtra,2018,1,Vivo,722501,11.8307141
3501,maharashtra,2018,1,Oppo,611419,10.01178321
3502,maharashtra,2018,1,Motorola,250397,4.100167775
3503,maharashtra,2018,1,OnePlus,250269,4.098071817
3504,maharashtra,2018,1,Apple,240145,3.932294677
3505,maharashtra,2018,1,Realme,238202,3.900478697
3506,maharashtra,2018,1,Lenovo,157770,2.58343139
3507,maharashtra,2018,1,Huawei,77241,1.264795741
3508,maharashtra,2018,1,Others,598029,9.792526405
3509,maharashtra,2018,2,Xiaomi,2177364,26.48097489
3510,maharashtra,2018,2,Samsung,1813491,22.05557253
3511,maharashtra,2018,2,Vivo,1030036,12.52723819
3512,maharashtra,2018,2,Oppo,852747,10.37105964
3513,maharashtra,2018,2,Motorola,326189,3.967091731
3514,maharashtra,2018,2,Realme,312225,3.797262371
3515,maharashtra,2018,2,OnePlus,312199,3.796946161
3516,maharashtra,2018,2,Apple,308656,3.7538564
3517,maharashtra,2018,2,Lenovo,200468,2.438080208
3518,maharashtra,2018,2,Huawei,103831,1.26278661
3519,maharashtra,2018,2,Others,785165,9.549131266
3520,maharashtra,2018,4,Xiaomi,3540182,26.45559179
3521,maharashtra,2018,4,Samsung,2956289,22.09219046
3522,maharashtra,2018,4,Vivo,1906545,14.24750938
3523,maharashtra,2018,4,Oppo,1510894,11.2908305
3524,maharashtra,2018,4,Realme,492198,3.678169475
3525,maharashtra,2018,4,Apple,470804,3.518293251
3526,maharashtra,2018,4,Motorola,466650,3.48725063
3527,maharashtra,2018,4,OnePlus,454556,3.396872811
3528,maharashtra,2018,4,Lenovo,269382,2.013077358
3529,maharashtra,2018,4,Huawei,175714,1.313101376
3530,maharashtra,2018,4,Others,1138388,8.507112975
3531,maharashtra,2018,3,Xiaomi,2766078,26.50761143
3532,maharashtra,2018,3,Samsung,2300594,22.04683013
3533,maharashtra,2018,3,Vivo,1399253,13.40918615
3534,maharashtra,2018,3,Oppo,1125654,10.78725865
3535,maharashtra,2018,3,Realme,390608,3.743236845
3536,maharashtra,2018,3,Motorola,388369,3.721780276
3537,maharashtra,2018,3,Apple,375379,3.597295763
3538,maharashtra,2018,3,OnePlus,373333,3.577688734
3539,maharashtra,2018,3,Lenovo,228516,2.189892452
3540,maharashtra,2018,3,Huawei,134410,1.288064925
3541,maharashtra,2018,3,Others,952839,9.13115464
3542,maharashtra,2022,1,Xiaomi,11340940,23.51544125
3543,maharashtra,2022,1,Vivo,9873983,20.47370563
3544,maharashtra,2022,1,Samsung,9447206,19.58878344
3545,maharashtra,2022,1,Oppo,7009300,14.53378489
3546,maharashtra,2022,1,Realme,3235912,6.709664149
3547,maharashtra,2022,1,Apple,1510802,3.132648235
3548,maharashtra,2022,1,OnePlus,1396866,2.896401917
3549,maharashtra,2022,1,Motorola,788109,1.634144162
3550,maharashtra,2022,1,Tecno,572060,1.186166519
3551,maharashtra,2022,1,Huawei,416025,0.862627917
3552,maharashtra,2022,1,Others,2636427,5.466631887
3553,tamil-nadu,2020,1,Xiaomi,2602334,23.93530094
3554,tamil-nadu,2020,1,Samsung,2037120,18.73667264
3555,tamil-nadu,2020,1,Vivo,1937792,17.82309061
3556,tamil-nadu,2020,1,Oppo,1109430,10.20412481
3557,tamil-nadu,2020,1,Realme,450799,4.146281656
3558,tamil-nadu,2020,1,Motorola,395956,3.641856126
3559,tamil-nadu,2020,1,Huawei,370773,3.410232251
3560,tamil-nadu,2020,1,Apple,333073,3.063481663
3561,tamil-nadu,2020,1,Lenovo,308388,2.836438207
3562,tamil-nadu,2020,1,OnePlus,293970,2.703826802
3563,tamil-nadu,2020,1,Others,1032733,9.498694305
3564,tamil-nadu,2020,2,Xiaomi,2891155,23.79397514
3565,tamil-nadu,2020,2,Samsung,2285005,18.80540897
3566,tamil-nadu,2020,2,Vivo,2216953,18.24534643
3567,tamil-nadu,2020,2,Oppo,1270624,10.45713421
3568,tamil-nadu,2020,2,Realme,512202,4.215381622
3569,tamil-nadu,2020,2,Motorola,430995,3.547054487
3570,tamil-nadu,2020,2,Huawei,410511,3.3784728
3571,tamil-nadu,2020,2,Apple,352063,2.89745042
3572,tamil-nadu,2020,2,Lenovo,331665,2.729576506
3573,tamil-nadu,2020,2,OnePlus,305910,2.51761491
3574,tamil-nadu,2020,2,Others,1143703,9.412584503
3575,tamil-nadu,2020,4,Xiaomi,3595631,23.41273557
3576,tamil-nadu,2020,4,Vivo,2971084,19.34603524
3577,tamil-nadu,2020,4,Samsung,2918795,19.00555856
3578,tamil-nadu,2020,4,Oppo,1665487,10.84471869
3579,tamil-nadu,2020,4,Realme,690401,4.495504697
3580,tamil-nadu,2020,4,Motorola,503120,3.2760357
3581,tamil-nadu,2020,4,Huawei,497653,3.240437657
3582,tamil-nadu,2020,4,Apple,417632,2.719385716
3583,tamil-nadu,2020,4,Lenovo,385136,2.507789961
3584,tamil-nadu,2020,4,OnePlus,347722,2.264170945
3585,tamil-nadu,2020,4,Others,1364925,8.887627261
3586,tamil-nadu,2020,3,Xiaomi,3217633,23.58371793
3587,tamil-nadu,2020,3,Vivo,2577603,18.89260276
3588,tamil-nadu,2020,3,Samsung,2574986,18.87342139
3589,tamil-nadu,2020,3,Oppo,1456520,10.67559813
3590,tamil-nadu,2020,3,Realme,592254,4.34093984
3591,tamil-nadu,2020,3,Motorola,466225,3.417207274
3592,tamil-nadu,2020,3,Huawei,452345,3.315473482
3593,tamil-nadu,2020,3,Apple,378323,2.772927465
3594,tamil-nadu,2020,3,Lenovo,357461,2.620018938
3595,tamil-nadu,2020,3,OnePlus,324336,2.377228459
3596,tamil-nadu,2020,3,Others,1245765,9.130864325
3597,tamil-nadu,2019,1,Xiaomi,1539941,24.45786043
3598,tamil-nadu,2019,1,Samsung,1181910,18.77149178
3599,tamil-nadu,2019,1,Vivo,982792,15.60903279
3600,tamil-nadu,2019,1,Oppo,574119,9.11835088
3601,tamil-nadu,2019,1,Motorola,263727,4.188600834
3602,tamil-nadu,2019,1,Realme,239102,3.79749831
3603,tamil-nadu,2019,1,Apple,223033,3.542285052
3604,tamil-nadu,2019,1,Lenovo,220455,3.50134039
3605,tamil-nadu,2019,1,OnePlus,209025,3.319805289
3606,tamil-nadu,2019,1,Huawei,206764,3.283895327
3607,tamil-nadu,2019,1,Others,655435,10.40983892
3608,tamil-nadu,2019,2,Xiaomi,1811254,24.37886031
3609,tamil-nadu,2019,2,Samsung,1396893,18.80170275
3610,tamil-nadu,2019,2,Vivo,1196063,16.09859954
3611,tamil-nadu,2019,2,Oppo,697196,9.384020074
3612,tamil-nadu,2019,2,Motorola,303963,4.09123818
3613,tamil-nadu,2019,2,Realme,281300,3.786201939
3614,tamil-nadu,2019,2,Apple,254300,3.422791159
3615,tamil-nadu,2019,2,Lenovo,251562,3.385938614
3616,tamil-nadu,2019,2,Huawei,248271,3.341642878
3617,tamil-nadu,2019,2,OnePlus,232848,3.134054565
3618,tamil-nadu,2019,2,Others,755959,10.17494999
3619,tamil-nadu,2019,4,Xiaomi,2321854,24.13445964
3620,tamil-nadu,2019,4,Samsung,1803401,18.74541149
3621,tamil-nadu,2019,4,Vivo,1661144,17.26672427
3622,tamil-nadu,2019,4,Oppo,954430,9.920801356
3623,tamil-nadu,2019,4,Realme,385827,4.01047015
3624,tamil-nadu,2019,4,Motorola,364512,3.788911857
3625,tamil-nadu,2019,4,Huawei,329271,3.422600068
3626,tamil-nadu,2019,4,Apple,306135,3.182113432
3627,tamil-nadu,2019,4,Lenovo,283182,2.943528985
3628,tamil-nadu,2019,4,OnePlus,275013,2.858616497
3629,tamil-nadu,2019,4,Others,935724,9.726362256
3630,tamil-nadu,2019,3,Xiaomi,2046907,24.28457788
3631,tamil-nadu,2019,3,Samsung,1578951,18.73273115
3632,tamil-nadu,2019,3,Vivo,1404873,16.66746353
3633,tamil-nadu,2019,3,Oppo,809503,9.603972554
3634,tamil-nadu,2019,3,Motorola,331659,3.934814242
3635,tamil-nadu,2019,3,Realme,325676,3.863831716
3636,tamil-nadu,2019,3,Huawei,287625,3.41239329
3637,tamil-nadu,2019,3,Apple,280108,3.323211333
3638,tamil-nadu,2019,3,Lenovo,263109,3.121534589
3639,tamil-nadu,2019,3,OnePlus,253980,3.013227807
3640,tamil-nadu,2019,3,Others,846444,10.0422419
3641,tamil-nadu,2021,1,Xiaomi,3887022,23.36988884
3642,tamil-nadu,2021,1,Vivo,3309321,19.89658507
3643,tamil-nadu,2021,1,Samsung,3143951,18.9023333
3644,tamil-nadu,2021,1,Oppo,1825392,10.97477918
3645,tamil-nadu,2021,1,Realme,782154,4.702533722
3646,tamil-nadu,2021,1,Huawei,522223,3.13975415
3647,tamil-nadu,2021,1,Motorola,518191,3.115512612
3648,tamil-nadu,2021,1,Apple,449432,2.702113824
3649,tamil-nadu,2021,1,Lenovo,389630,2.342567083
3650,tamil-nadu,2021,1,OnePlus,369966,2.224341486
3651,tamil-nadu,2021,1,Others,1435326,8.629590741
3652,tamil-nadu,2021,2,Xiaomi,4159447,23.3617186
3653,tamil-nadu,2021,2,Vivo,3648711,20.4931472
3654,tamil-nadu,2021,2,Samsung,3335419,18.73352878
3655,tamil-nadu,2021,2,Oppo,1982731,11.13609662
3656,tamil-nadu,2021,2,Realme,924040,5.189911653
3657,tamil-nadu,2021,2,Huawei,515007,2.892559663
3658,tamil-nadu,2021,2,Motorola,513680,2.885106508
3659,tamil-nadu,2021,2,Apple,481336,2.703444997
3660,tamil-nadu,2021,2,OnePlus,400480,2.249313686
3661,tamil-nadu,2021,2,Lenovo,375748,2.110405311
3662,tamil-nadu,2021,2,Others,1467943,8.244766981
3663,tamil-nadu,2021,4,Xiaomi,4737458,23.18516653
3664,tamil-nadu,2021,4,Vivo,4457962,21.81731033
3665,tamil-nadu,2021,4,Samsung,3636646,17.79778166
3666,tamil-nadu,2021,4,Oppo,2390692,11.70007041
3667,tamil-nadu,2021,4,Realme,1288203,6.304478283
3668,tamil-nadu,2021,4,Apple,575168,2.814877908
3669,tamil-nadu,2021,4,OnePlus,507178,2.482134172
3670,tamil-nadu,2021,4,Motorola,501002,2.451908767
3671,tamil-nadu,2021,4,Huawei,493892,2.417112356
3672,tamil-nadu,2021,4,Lenovo,336045,1.644607569
3673,tamil-nadu,2021,4,Others,1508896,7.384552018
3674,tamil-nadu,2021,3,Xiaomi,4464525,23.34094369
3675,tamil-nadu,2021,3,Vivo,4059800,21.2250045
3676,tamil-nadu,2021,3,Samsung,3487967,18.23540944
3677,tamil-nadu,2021,3,Oppo,2182951,11.41266683
3678,tamil-nadu,2021,3,Realme,1086229,5.678904234
3679,tamil-nadu,2021,3,Apple,516731,2.701516774
3680,tamil-nadu,2021,3,Huawei,514394,2.689298725
3681,tamil-nadu,2021,3,Motorola,504404,2.637070094
3682,tamil-nadu,2021,3,OnePlus,454175,2.374468303
3683,tamil-nadu,2021,3,Lenovo,358008,1.87169846
3684,tamil-nadu,2021,3,Others,1498256,7.833018951
3685,tamil-nadu,2018,1,Xiaomi,503469,23.92056269
3686,tamil-nadu,2018,1,Samsung,408997,19.43205714
3687,tamil-nadu,2018,1,Vivo,256682,12.19534444
3688,tamil-nadu,2018,1,Oppo,160460,7.62369379
3689,tamil-nadu,2018,1,Motorola,100336,4.767112926
3690,tamil-nadu,2018,1,OnePlus,93643,4.449118519
3691,tamil-nadu,2018,1,Apple,93282,4.431966871
3692,tamil-nadu,2018,1,Lenovo,92559,4.397616063
3693,tamil-nadu,2018,1,Realme,82612,3.925019266
3694,tamil-nadu,2018,1,Huawei,59799,2.84113963
3695,tamil-nadu,2018,1,Others,252915,12.01636866
3696,tamil-nadu,2018,2,Xiaomi,723469,24.14754028
3697,tamil-nadu,2018,2,Samsung,574902,19.18875474
3698,tamil-nadu,2018,2,Vivo,390299,13.02717991
3699,tamil-nadu,2018,2,Oppo,240094,8.013722132
3700,tamil-nadu,2018,2,Motorola,139685,4.662327155
3701,tamil-nadu,2018,2,Lenovo,127831,4.266671028
3702,tamil-nadu,2018,2,Apple,123693,4.128555198
3703,tamil-nadu,2018,2,OnePlus,119948,4.0035567
3704,tamil-nadu,2018,2,Realme,116217,3.879025486
3705,tamil-nadu,2018,2,Huawei,86507,2.887381861
3706,tamil-nadu,2018,2,Others,353391,11.7952855
3707,tamil-nadu,2018,4,Xiaomi,1270630,24.43576561
3708,tamil-nadu,2018,4,Samsung,978019,18.80849897
3709,tamil-nadu,2018,4,Vivo,776632,14.93558118
3710,tamil-nadu,2018,4,Oppo,457237,8.793225533
3711,tamil-nadu,2018,4,Motorola,228639,4.397007007
3712,tamil-nadu,2018,4,Realme,198871,3.824532037
3713,tamil-nadu,2018,4,Lenovo,194451,3.739530043
3714,tamil-nadu,2018,4,Apple,191032,3.6737785
3715,tamil-nadu,2018,4,OnePlus,180637,3.473869964
3716,tamil-nadu,2018,4,Huawei,164880,3.170843624
3717,tamil-nadu,2018,4,Others,558850,10.74736753
3718,tamil-nadu,2018,3,Xiaomi,948490,24.31915269
3719,tamil-nadu,2018,3,Samsung,739663,18.96485724
3720,tamil-nadu,2018,3,Vivo,545491,13.98631395
3721,tamil-nadu,2018,3,Oppo,327387,8.394157496
3722,tamil-nadu,2018,3,Motorola,177191,4.543152785
3723,tamil-nadu,2018,3,Lenovo,153372,3.932436912
3724,tamil-nadu,2018,3,Apple,150205,3.85123547
3725,tamil-nadu,2018,3,Realme,149904,3.843517871
3726,tamil-nadu,2018,3,OnePlus,145542,3.731676793
3727,tamil-nadu,2018,3,Huawei,118152,3.029400973
3728,tamil-nadu,2018,3,Others,444780,11.40409781
3729,tamil-nadu,2022,1,Xiaomi,4978558,22.97758529
3730,tamil-nadu,2022,1,Vivo,4823657,22.26266925
3731,tamil-nadu,2022,1,Samsung,3775700,17.42602351
3732,tamil-nadu,2022,1,Oppo,2599406,11.99706282
3733,tamil-nadu,2022,1,Realme,1468106,6.775763349
3734,tamil-nadu,2022,1,Apple,624113,2.880474565
3735,tamil-nadu,2022,1,OnePlus,549762,2.537321699
3736,tamil-nadu,2022,1,Motorola,495397,2.286410406
3737,tamil-nadu,2022,1,Huawei,485896,2.242560352
3738,tamil-nadu,2022,1,Lenovo,331152,1.528368922
3739,tamil-nadu,2022,1,Others,1535273,7.085759832
3740,andhra-pradesh,2020,1,Xiaomi,3307542,25.39952972
3741,andhra-pradesh,2020,1,Samsung,2622762,20.14091472
