,State,Year,Quarter,District,Transaction_Count,Transaction_Amount
14742,madhya-pradesh,2022,4,chhindwara district,245710341,350638062974.8574
14743,madhya-pradesh,2022,4,umaria district,1954168,2842781862.3472924
14744,madhya-pradesh,2022,4,mandla district,2538024,4341952191.501655
14745,madhya-pradesh,2022,4,indore district,158576063,210881632372.97565
14746,madhya-pradesh,2022,4,shahdol district,10700938,14780956554.066238
14747,madhya-pradesh,2022,4,ratlam district,7498598,13746333050.618015
14748,madhya-pradesh,2022,4,panna district,2209465,3903628822.4956465
14749,madhya-pradesh,2022,4,chhatarpur district,5519834,9172166022.913769
14750,madhya-pradesh,2022,3,morena district,5260254,10077083629.345127
14751,madhya-pradesh,2022,3,alirajpur district,767087,1423110710.719847
14752,madhya-pradesh,2022,3,sehore district,8802203,12815375203.387741
14753,madhya-pradesh,2022,3,rajgarh district,7547865,11809230689.454653
14754,madhya-pradesh,2022,3,khargone district,7193518,12256623797.284527
14755,madhya-pradesh,2022,3,satna district,7465749,11772751753.08955
14756,madhya-pradesh,2022,3,narsinghpur district,3985624,6530704889.56838
14757,madhya-pradesh,2022,3,jabalpur district,17564654,26204520330.92041
14758,madhya-pradesh,2022,3,hoshangabad district,5773164,9029973850.530903
14759,madhya-pradesh,2022,3,vidisha district,5548689,8595832933.876108
14760,madhya-pradesh,2022,3,balaghat district,6805252,10662410087.017487
14761,madhya-pradesh,2022,3,singrauli district,6267855,9597574837.16592
14762,madhya-pradesh,2022,3,betul district,5583345,8284834383.156878
14763,madhya-pradesh,2022,3,sidhi district,3032968,5365370424.195942
14764,madhya-pradesh,2022,3,datia district,1934190,3578726247.5874605
14765,madhya-pradesh,2022,3,dewas district,10823857,16145007712.632082
14766,madhya-pradesh,2022,3,sheopur district,1331410,2619892789.241873
14767,madhya-pradesh,2022,3,neemuch district,3695990,6541908207.332567
14768,madhya-pradesh,2022,3,raisen district,6941557,9432978561.626404
14769,madhya-pradesh,2022,3,mandsaur district,6193098,10509305951.083754
14770,madhya-pradesh,2022,3,barwani district,3479332,5994532031.315118
14771,madhya-pradesh,2022,3,katni district,3880008,6280080299.804432
14772,madhya-pradesh,2022,3,dindori district,1181160,2016100616.531231
14773,madhya-pradesh,2022,3,shivpuri district,5133457,8579987357.593823
14774,madhya-pradesh,2022,3,gwalior district,19510123,31696730031.83982
14775,madhya-pradesh,2022,3,anuppur district,2537098,3560176144.36619
14776,madhya-pradesh,2022,3,agar malwa district,2657396,4218852627.824485
14777,madhya-pradesh,2022,3,ashoknagar district,2594364,3845051824.283202
14778,madhya-pradesh,2022,3,sagar district,8201733,12730465685.38528
14779,madhya-pradesh,2022,3,niwari district,914896,1400549096.9398146
14780,madhya-pradesh,2022,3,rewa district,8837903,14504856959.737143
14781,madhya-pradesh,2022,3,shajapur district,5487202,8462893132.182105
14782,madhya-pradesh,2022,3,ujjain district,14059587,21942517753.50229
14783,madhya-pradesh,2022,3,bhind district,3676981,6656264526.9706
14784,madhya-pradesh,2022,3,tikamgarh district,2630402,3652020627.485542
14785,madhya-pradesh,2022,3,seoni district,4334474,7190175893.784561
14786,madhya-pradesh,2022,3,harda district,2013493,3559158048.8634205
14787,madhya-pradesh,2022,3,burhanpur district,2692224,4327279250.325198
14788,madhya-pradesh,2022,3,damoh district,2456188,4251644669.631302
14789,madhya-pradesh,2022,3,bhopal district,156507125,194323899841.67703
14790,madhya-pradesh,2022,3,jhabua district,2007872,3646257186.5034456
14791,madhya-pradesh,2022,3,dhar district,12392412,18195974455.547993
14792,madhya-pradesh,2022,3,guna district,5710607,8417500012.932472
14793,madhya-pradesh,2022,3,east nimar district,4997320,7258261928.6512165
14794,madhya-pradesh,2022,3,chhindwara district,169367916,236429180484.71173
14795,madhya-pradesh,2022,3,umaria district,1635430,2469243169.757383
14796,madhya-pradesh,2022,3,mandla district,2093752,3577880638.576026
14797,madhya-pradesh,2022,3,indore district,140075797,181342408308.11453
14798,madhya-pradesh,2022,3,shahdol district,4233669,6225386697.111628
14799,madhya-pradesh,2022,3,ratlam district,6776803,11673995695.080849
14800,madhya-pradesh,2022,3,panna district,1937883,3448041867.7722807
14801,madhya-pradesh,2022,3,chhatarpur district,4726623,7777910395.649037
14802,gujarat,2023,1,anand district,5397666,9009210736.0
14803,gujarat,2023,1,jamnagar district,4756337,7167434719.0
14804,gujarat,2023,1,devbhumi dwarka district,1415994,2752477571.0
14805,gujarat,2023,1,rajkot district,10331784,19918564828.0
14806,gujarat,2023,1,aravallis district,4030723,6867703665.0
14807,gujarat,2023,1,chhotaudepur district,1063601,1949399026.0
14808,gujarat,2023,1,botad district,2614974,4334114751.0
14809,gujarat,2023,1,bharuch district,17611455,23420620380.0
14810,gujarat,2023,1,bhavnagar district,5891467,12426320689.0
14811,gujarat,2023,1,junagadh district,2103076,4380773447.0
14812,gujarat,2023,1,mahesana district,11768050,21693083051.0
14813,gujarat,2023,1,the dangs district,525483,743925303.0
14814,gujarat,2023,1,kheda district,5309300,8871328725.0
14815,gujarat,2023,1,surat district,59319420,95572900783.0
14816,gujarat,2023,1,porbandar district,781192,2010358003.0
14817,gujarat,2023,1,gandhinagar district,19462874,28898357911.0
14818,gujarat,2023,1,panch mahals district,4382750,6885930879.0
14819,gujarat,2023,1,narmada district,1331119,2006640636.0
14820,gujarat,2023,1,gir somnath district,2525075,5400719200.0
14821,gujarat,2023,1,valsad district,15422170,21497483690.0
14822,gujarat,2023,1,mahisagar district,1662680,3003221233.0
14823,gujarat,2023,1,sabar kantha district,7019623,11873701987.0
14824,gujarat,2023,1,tapi district,2629964,4183517799.0
14825,gujarat,2023,1,vadodara district,25446746,33703262986.0
14826,gujarat,2023,1,banas kantha district,20363171,39328998688.0
14827,gujarat,2023,1,amreli district,2349744,4616129601.0
14828,gujarat,2023,1,ahmadabad district,88124113,144675922269.0
14829,gujarat,2023,1,dohad district,4195072,7548858403.0
14830,gujarat,2023,1,navsari district,4107219,6361291325.0
14831,gujarat,2023,1,patan district,6352036,11479571861.0
14832,gujarat,2023,1,kachchh district,15804575,26116703929.0
14833,gujarat,2023,1,surendranagar district,3921552,8632632976.0
14834,gujarat,2023,1,morbi district,4490321,10495027756.0
14835,gujarat,2023,2,anand district,5851772,9203602342.0
14836,gujarat,2023,2,jamnagar district,5521568,7701542445.0
14837,gujarat,2023,2,devbhumi dwarka district,1524055,2754024478.0
14838,gujarat,2023,2,rajkot district,11886801,21473977466.0
14839,gujarat,2023,2,aravallis district,4798591,7885461417.0
14840,gujarat,2023,2,chhotaudepur district,1244113,2137462845.0
14841,gujarat,2023,2,botad district,2813449,4652143736.0
14842,gujarat,2023,2,bharuch district,20492081,25552850416.0
14843,gujarat,2023,2,bhavnagar district,6951883,13318758008.0
14844,gujarat,2023,2,junagadh district,2403109,4751272420.0
14845,gujarat,2023,2,mahesana district,13635469,23684515815.0
14846,gujarat,2023,2,the dangs district,619051,870841121.0
14847,gujarat,2023,2,kheda district,6085143,9433647106.0
14848,gujarat,2023,2,surat district,68998170,102075692702.0
14849,gujarat,2023,2,porbandar district,883224,2116550620.0
14850,gujarat,2023,2,gandhinagar district,22421756,31572312133.0
14851,gujarat,2023,2,panch mahals district,5008744,7340222097.0
14852,gujarat,2023,2,narmada district,1550920,2170877095.0
14853,gujarat,2023,2,gir somnath district,2968910,6039493391.0
14854,gujarat,2023,2,valsad district,17817488,23874686294.0
14855,gujarat,2023,2,mahisagar district,1968493,3393183608.0
14856,gujarat,2023,2,sabar kantha district,8082316,13228245431.0
14857,gujarat,2023,2,tapi district,3071773,4542977182.0
14858,gujarat,2023,2,vadodara district,28126951,36036104419.0
14859,gujarat,2023,2,banas kantha district,23444277,42180609726.0
14860,gujarat,2023,2,amreli district,2635417,4820975988.0
14861,gujarat,2023,2,ahmadabad district,100889578,156288216607.0
14862,gujarat,2023,2,dohad district,4873367,8161119377.0
14863,gujarat,2023,2,navsari district,4720973,7128327894.0
14864,gujarat,2023,2,patan district,7357468,12694378137.0
14865,gujarat,2023,2,kachchh district,18170694,27688475605.0
14866,gujarat,2023,2,surendranagar district,4699987,9385361251.0
14867,gujarat,2023,2,morbi district,5404962,11249299353.0
14868,gujarat,2020,1,anand district,1002410,1492005921.358044
14869,gujarat,2020,1,jamnagar district,535915,888291211.3069444
14870,gujarat,2020,1,devbhumi dwarka district,163208,298422205.49491847
14871,gujarat,2020,1,rajkot district,1339770,2664972202.0377035
14872,gujarat,2020,1,aravallis district,346292,547983260.2568257
14873,gujarat,2020,1,chhotaudepur district,105994,169035450.37507114
14874,gujarat,2020,1,botad district,237947,320202835.47257966
14875,gujarat,2020,1,bharuch district,1525995,2487359207.974853
14876,gujarat,2020,1,bhavnagar district,922982,1568995164.3641589
14877,gujarat,2020,1,junagadh district,285216,460302222.98997164
14878,gujarat,2020,1,mahesana district,1294012,2067093335.3061204
14879,gujarat,2020,1,the dangs district,40179,49248105.103593506
14880,gujarat,2020,1,kheda district,639593,955217779.7992296
14881,gujarat,2020,1,surat district,6801887,13770083573.568459
14882,gujarat,2020,1,porbandar district,100021,201808374.9385136
14883,gujarat,2020,1,gandhinagar district,2337267,3378567424.980505
14884,gujarat,2020,1,panch mahals district,448015,704353748.9369581
14885,gujarat,2020,1,narmada district,125838,192670611.26835415
14886,gujarat,2020,1,gir somnath district,270678,492504287.9957706
14887,gujarat,2020,1,valsad district,1342508,2197272850.2289653
14888,gujarat,2020,1,mahisagar district,154457,257181105.77228773
14889,gujarat,2020,1,sabar kantha district,641078,998959107.0451574
14890,gujarat,2020,1,tapi district,204716,303751079.8885932
14891,gujarat,2020,1,vadodara district,3398524,5791008308.342354
14892,gujarat,2020,1,banas kantha district,1429235,2718891067.533261
14893,gujarat,2020,1,amreli district,327785,539247006.6461108
14894,gujarat,2020,1,ahmadabad district,17950876,35559467147.63747
14895,gujarat,2020,1,dohad district,238828,449704484.81976056
14896,gujarat,2020,1,navsari district,434441,632587167.9854003
14897,gujarat,2020,1,patan district,594745,871002993.2617927
14898,gujarat,2020,1,kachchh district,1305996,2617080218.9794
14899,gujarat,2020,1,surendranagar district,421057,680689639.4884843
14900,gujarat,2020,1,morbi district,358952,669117520.7466867
14901,gujarat,2020,2,anand district,903716,1293524620.6371698
14902,gujarat,2020,2,jamnagar district,598458,945318108.7687567
14903,gujarat,2020,2,devbhumi dwarka district,214944,320029310.6632272
14904,gujarat,2020,2,rajkot district,1360781,2344811087.112481
14905,gujarat,2020,2,aravallis district,482363,680449750.2216419
14906,gujarat,2020,2,chhotaudepur district,174739,212139861.26010585
14907,gujarat,2020,2,botad district,378175,471813971.54553103
14908,gujarat,2020,2,bharuch district,1673375,2438983130.5949507
14909,gujarat,2020,2,bhavnagar district,1215195,1886223855.2019415
14910,gujarat,2020,2,junagadh district,407623,572516201.7822087
14911,gujarat,2020,2,mahesana district,1592579,2300168470.716814
14912,gujarat,2020,2,the dangs district,62526,62273325.90559709
14913,gujarat,2020,2,kheda district,784245,1018713290.4668504
14914,gujarat,2020,2,surat district,5654552,9378177062.809792
14915,gujarat,2020,2,porbandar district,134329,226224267.28940976
14916,gujarat,2020,2,gandhinagar district,2039285,2913004123.5804567
14917,gujarat,2020,2,panch mahals district,530453,752539616.4419664
14918,gujarat,2020,2,narmada district,181581,226204689.1999839
14919,gujarat,2020,2,gir somnath district,439795,683771357.3293531
14920,gujarat,2020,2,valsad district,1498222,2040840946.3210487
14921,gujarat,2020,2,mahisagar district,257444,374445950.708864
14922,gujarat,2020,2,sabar kantha district,816984,1232845328.7457933
14923,gujarat,2020,2,tapi district,294426,365909712.10364485
14924,gujarat,2020,2,vadodara district,2796615,4621695376.570124
14925,gujarat,2020,2,banas kantha district,1860625,3107051803.537753
14926,gujarat,2020,2,amreli district,554744,809297901.4588158
14927,gujarat,2020,2,ahmadabad district,16430916,32731896547.150333
14928,gujarat,2020,2,dohad district,380381,634462423.0372827
14929,gujarat,2020,2,navsari district,547410,658697480.6239362
14930,gujarat,2020,2,patan district,759561,1054601004.9152005
14931,gujarat,2020,2,kachchh district,1428844,2663558233.3213134
14932,gujarat,2020,2,surendranagar district,590754,802465025.0907189
14933,gujarat,2020,2,morbi district,374545,563192524.3777897
14934,gujarat,2020,4,anand district,1486151,2488003643.70551
14935,gujarat,2020,4,jamnagar district,852972,1746204267.5136547
14936,gujarat,2020,4,devbhumi dwarka district,272466,564767075.0324345
14937,gujarat,2020,4,rajkot district,1980653,4184580562.7370863
14938,gujarat,2020,4,aravallis district,650966,1195080848.8393457
14939,gujarat,2020,4,chhotaudepur district,231699,385900402.57755136
14940,gujarat,2020,4,botad district,358762,637855285.7494726
14941,gujarat,2020,4,bharuch district,3243841,5265465828.675046
14942,gujarat,2020,4,bhavnagar district,1454824,2860946801.5974355
14943,gujarat,2020,4,junagadh district,528638,1081544206.1069198
14944,gujarat,2020,4,mahesana district,2473227,4748375062.213286
14945,gujarat,2020,4,the dangs district,89994,115392051.59941344
14946,gujarat,2020,4,kheda district,1146567,1924149444.9194136
14947,gujarat,2020,4,surat district,10950779,22483338828.296677
14948,gujarat,2020,4,porbandar district,185255,409734586.01614106
14949,gujarat,2020,4,gandhinagar district,3802536,6260558379.008726
14950,gujarat,2020,4,panch mahals district,861616,1522649649.0425
14951,gujarat,2020,4,narmada district,274158,401617563.13397676
14952,gujarat,2020,4,gir somnath district,537782,1181991458.5126772
14953,gujarat,2020,4,valsad district,2565319,4183435576.3542786
14954,gujarat,2020,4,mahisagar district,302767,570736679.6244228
14955,gujarat,2020,4,sabar kantha district,1339032,2451572619.1990595
14956,gujarat,2020,4,tapi district,520631,841884252.7849832
14957,gujarat,2020,4,vadodara district,6066452,10175864216.096031
14958,gujarat,2020,4,banas kantha district,2687464,5676878891.729177
14959,gujarat,2020,4,amreli district,564757,1075380722.1837554
14960,gujarat,2020,4,ahmadabad district,25926518,50995692377.18629
14961,gujarat,2020,4,dohad district,522944,1028322590.3102307
14962,gujarat,2020,4,navsari district,906395,1460927906.600296
14963,gujarat,2020,4,patan district,1121201,2091010409.7872968
14964,gujarat,2020,4,kachchh district,2405892,5163742799.021423
14965,gujarat,2020,4,surendranagar district,802707,1519077043.8578877
14966,gujarat,2020,4,morbi district,713582,1700378082.426631
14967,gujarat,2020,3,anand district,1069251,1753944278.7492592
14968,gujarat,2020,3,jamnagar district,648790,1254572556.7632065
14969,gujarat,2020,3,devbhumi dwarka district,211259,383470640.91771644
14970,gujarat,2020,3,rajkot district,1490309,2995153084.6346493
14971,gujarat,2020,3,aravallis district,482916,829207912.975971
14972,gujarat,2020,3,chhotaudepur district,164691,257637246.1237919
14973,gujarat,2020,3,botad district,340537,531013247.42391574
14974,gujarat,2020,3,bharuch district,2145954,3492190237.8492537
14975,gujarat,2020,3,bhavnagar district,1245647,2274620368.6960626
14976,gujarat,2020,3,junagadh district,424025,798846723.6356487
14977,gujarat,2020,3,mahesana district,1898909,3469191791.4686623
14978,gujarat,2020,3,the dangs district,61483,71541218.6802228
14979,gujarat,2020,3,kheda district,852224,1355999687.4186165
14980,gujarat,2020,3,surat district,7272097,14667802723.390911
14981,gujarat,2020,3,porbandar district,140684,291516188.3579706
14982,gujarat,2020,3,gandhinagar district,2828558,4509986129.973013
14983,gujarat,2020,3,panch mahals district,625835,1108852900.8189397
14984,gujarat,2020,3,narmada district,188013,281090742.71599275
14985,gujarat,2020,3,gir somnath district,456851,926514793.7373261
14986,gujarat,2020,3,valsad district,1743270,2801506603.4157205
14987,gujarat,2020,3,mahisagar district,223755,410598224.914323
14988,gujarat,2020,3,sabar kantha district,978647,1639580053.3462
14989,gujarat,2020,3,tapi district,386709,640774933.3223717
14990,gujarat,2020,3,vadodara district,4247473,7377577452.229219
14991,gujarat,2020,3,banas kantha district,2102221,4347810483.865207
14992,gujarat,2020,3,amreli district,505391,878846985.3990886
14993,gujarat,2020,3,ahmadabad district,21769867,43364229618.72334
14994,gujarat,2020,3,dohad district,387675,774665435.029488
14995,gujarat,2020,3,navsari district,669646,1042130557.8815172
14996,gujarat,2020,3,patan district,833224,1469939692.0924706
14997,gujarat,2020,3,kachchh district,1762816,3715321888.0775957
14998,gujarat,2020,3,surendranagar district,612549,1053748004.4105902
14999,gujarat,2020,3,morbi district,518903,1151870077.6734865
15000,gujarat,2019,1,anand district,653012,784555584.5080343
15001,gujarat,2019,1,jamnagar district,359824,549291108.7887383
15002,gujarat,2019,1,devbhumi dwarka district,91088,153486918.9480818
15003,gujarat,2019,1,rajkot district,709607,1144098817.8193035
15004,gujarat,2019,1,aravallis district,159845,204617220.15105847
15005,gujarat,2019,1,chhotaudepur district,45581,69194916.05947445
15006,gujarat,2019,1,botad district,199203,155914084.97123998
15007,gujarat,2019,1,bharuch district,926374,1330716993.7382002
15008,gujarat,2019,1,bhavnagar district,592732,696258524.4471675
15009,gujarat,2019,1,junagadh district,150708,216800157.42993787
15010,gujarat,2019,1,mahesana district,899763,1021313511.4526356
15011,gujarat,2019,1,the dangs district,19568,18627644.29669226
15012,gujarat,2019,1,kheda district,379687,445903742.8578031
15013,gujarat,2019,1,surat district,3283182,5664609103.880555
15014,gujarat,2019,1,porbandar district,54684,101598902.70628664
15015,gujarat,2019,1,gandhinagar district,1244457,1559852035.3782334
15016,gujarat,2019,1,panch mahals district,257869,301203291.8803916
15017,gujarat,2019,1,narmada district,58399,85405632.81124759
15018,gujarat,2019,1,gir somnath district,138776,226079479.8894506
15019,gujarat,2019,1,valsad district,750124,983591069.6663814
15020,gujarat,2019,1,mahisagar district,76233,118065255.3934778
15021,gujarat,2019,1,sabar kantha district,333162,419328099.1049222
15022,gujarat,2019,1,tapi district,91479,133128481.20662865
15023,gujarat,2019,1,vadodara district,1655864,2706612327.0766125
15024,gujarat,2019,1,banas kantha district,805139,1054321489.3685758
15025,gujarat,2019,1,amreli district,203985,276798873.9080144
15026,gujarat,2019,1,ahmadabad district,7894660,10956007756.562977
15027,gujarat,2019,1,dohad district,109362,194577548.24536207
15028,gujarat,2019,1,navsari district,1112006,1853217634.4572105
15029,gujarat,2019,1,patan district,386337,424462288.43225765
15030,gujarat,2019,1,kachchh district,895127,1364193288.246049
15031,gujarat,2019,1,surendranagar district,262050,311129095.2153812
15032,gujarat,2019,1,morbi district,191564,331119429.57845145
15033,gujarat,2019,2,anand district,484273,709119537.7817588
15034,gujarat,2019,2,jamnagar district,316899,592164920.0962113
15035,gujarat,2019,2,devbhumi dwarka district,78499,155560968.6583895
15036,gujarat,2019,2,rajkot district,724751,1400871094.6495595
15037,gujarat,2019,2,aravallis district,143867,227325626.31180274
15038,gujarat,2019,2,chhotaudepur district,46321,84888446.62520267
15039,gujarat,2019,2,botad district,149057,166584407.46578306
15040,gujarat,2019,2,bharuch district,747899,1317325972.015126
15041,gujarat,2019,2,bhavnagar district,484097,717336260.2716311
15042,gujarat,2019,2,junagadh district,138117,240011002.85565147
15043,gujarat,2019,2,mahesana district,715052,1095164063.6523905
15044,gujarat,2019,2,the dangs district,19973,23073707.04186769
15045,gujarat,2019,2,kheda district,320063,457968237.34213334
15046,gujarat,2019,2,surat district,3047988,6016899815.178611
15047,gujarat,2019,2,porbandar district,53378,115280306.6010556
15048,gujarat,2019,2,gandhinagar district,1205404,1791763499.6818066
15049,gujarat,2019,2,panch mahals district,208444,316294392.79472125
15050,gujarat,2019,2,narmada district,52784,88669390.67203797
15051,gujarat,2019,2,gir somnath district,129149,241920660.5921904
15052,gujarat,2019,2,valsad district,623926,1022853264.5995276
15053,gujarat,2019,2,mahisagar district,75377,141056088.12591818
15054,gujarat,2019,2,sabar kantha district,282442,470262635.302694
15055,gujarat,2019,2,tapi district,91641,143551067.8237598
15056,gujarat,2019,2,vadodara district,1717964,3251133813.8582134
15057,gujarat,2019,2,banas kantha district,642084,1108185173.7200396
15058,gujarat,2019,2,amreli district,174714,282379858.4829684
15059,gujarat,2019,2,ahmadabad district,11689965,19024891336.636116
15060,gujarat,2019,2,dohad district,100236,209828791.75933334
15061,gujarat,2019,2,navsari district,3136644,5394071895.487188
15062,gujarat,2019,2,patan district,306486,445014674.0740333
15063,gujarat,2019,2,kachchh district,688449,1389719506.4029193
15064,gujarat,2019,2,surendranagar district,215183,342155248.99469405
15065,gujarat,2019,2,morbi district,170716,337289553.7122574
15066,gujarat,2019,4,anand district,903182,1236581489.6519775
15067,gujarat,2019,4,jamnagar district,519408,886972036.7121593
15068,gujarat,2019,4,devbhumi dwarka district,133193,260447399.14664584
15069,gujarat,2019,4,rajkot district,1134928,2127782298.9078345
15070,gujarat,2019,4,aravallis district,265103,392592973.64206874
15071,gujarat,2019,4,chhotaudepur district,81724,134517377.84686953
15072,gujarat,2019,4,botad district,243788,283393816.3452396
15073,gujarat,2019,4,bharuch district,1324720,2217755667.5707374
15074,gujarat,2019,4,bhavnagar district,840951,1243923188.7559557
15075,gujarat,2019,4,junagadh district,250823,403818838.9044242
15076,gujarat,2019,4,mahesana district,1166283,1805374816.0740204
15077,gujarat,2019,4,the dangs district,32377,41820330.86439365
15078,gujarat,2019,4,kheda district,549665,786099096.2562544
15079,gujarat,2019,4,surat district,4988183,9432189653.21497
15080,gujarat,2019,4,porbandar district,84880,176788698.8012622
15081,gujarat,2019,4,gandhinagar district,2081714,2917516449.8289948
15082,gujarat,2019,4,panch mahals district,350408,502433000.8460094
15083,gujarat,2019,4,narmada district,100155,166344819.91780126
15084,gujarat,2019,4,gir somnath district,228665,413778689.95447534
15085,gujarat,2019,4,valsad district,1028011,1666399666.2330923
15086,gujarat,2019,4,mahisagar district,125155,213139955.09822798
15087,gujarat,2019,4,sabar kantha district,538864,825447358.0033605
15088,gujarat,2019,4,tapi district,163136,246612300.12495482
15089,gujarat,2019,4,vadodara district,2908059,5087285259.821402
15090,gujarat,2019,4,banas kantha district,1087381,1918665318.491047
15091,gujarat,2019,4,amreli district,310698,508142052.510342
15092,gujarat,2019,4,ahmadabad district,15696056,29657904578.49414
15093,gujarat,2019,4,dohad district,187238,342066810.7207962
15094,gujarat,2019,4,navsari district,2986534,6831783124.753632
15095,gujarat,2019,4,patan district,541423,738645250.6057601
15096,gujarat,2019,4,kachchh district,1023587,2070890492.2085972
15097,gujarat,2019,4,surendranagar district,363831,570428007.4862839
15098,gujarat,2019,4,morbi district,307509,583121237.1199065
15099,gujarat,2019,3,anand district,955946,948614191.2624347
15100,gujarat,2019,3,jamnagar district,418571,678420908.0813576
15101,gujarat,2019,3,devbhumi dwarka district,109620,187719710.83933586
15102,gujarat,2019,3,rajkot district,1022919,1587889777.799852
15103,gujarat,2019,3,aravallis district,210189,262414303.98607105
15104,gujarat,2019,3,chhotaudepur district,61668,92575348.45446932
15105,gujarat,2019,3,botad district,232943,190049304.40128577
15106,gujarat,2019,3,bharuch district,1040617,1624510953.9967766
15107,gujarat,2019,3,bhavnagar district,724401,857318691.0133656
15108,gujarat,2019,3,junagadh district,200701,276244464.0126623
15109,gujarat,2019,3,mahesana district,1012086,1334187013.0348892
15110,gujarat,2019,3,the dangs district,26638,28637120.169418044
15111,gujarat,2019,3,kheda district,571200,600186021.9814049
15112,gujarat,2019,3,surat district,4447301,7371726681.306206
15113,gujarat,2019,3,porbandar district,70391,131391520.3156455
15114,gujarat,2019,3,gandhinagar district,1850642,2359920414.1180134
15115,gujarat,2019,3,panch mahals district,265741,372599835.77697986
15116,gujarat,2019,3,narmada district,73335,108815184.7037895
15117,gujarat,2019,3,gir somnath district,169575,268990041.70831114
15118,gujarat,2019,3,valsad district,823075,1217502133.5696769
15119,gujarat,2019,3,mahisagar district,92788,147734027.57601643
15120,gujarat,2019,3,sabar kantha district,422296,565151924.857582
15121,gujarat,2019,3,tapi district,124784,453273908.54554343
15122,gujarat,2019,3,vadodara district,2407408,3950547763.5697803
15123,gujarat,2019,3,banas kantha district,909575,1343558301.6357625
15124,gujarat,2019,3,amreli district,244914,317090850.83197737
15125,gujarat,2019,3,ahmadabad district,14605589,23081622347.556786
15126,gujarat,2019,3,dohad district,144438,238896149.70514202
15127,gujarat,2019,3,navsari district,3007618,5936350631.711407
15128,gujarat,2019,3,patan district,596754,531383276.76570946
15129,gujarat,2019,3,kachchh district,861897,1601375840.5830657
15130,gujarat,2019,3,surendranagar district,287712,397315411.7410712
15131,gujarat,2019,3,morbi district,235317,398680908.6562626
15132,gujarat,2021,1,anand district,1585982,2723181548.9945545
15133,gujarat,2021,1,jamnagar district,899501,1894971999.4394412
15134,gujarat,2021,1,devbhumi dwarka district,263772,630081190.7413921
15135,gujarat,2021,1,rajkot district,2278417,5057583315.413301
15136,gujarat,2021,1,aravallis district,655695,1314732516.1866503
15137,gujarat,2021,1,chhotaudepur district,225606,452389275.3974223
15138,gujarat,2021,1,botad district,367267,798953588.0229607
15139,gujarat,2021,1,bharuch district,3420929,5756013890.9055805
15140,gujarat,2021,1,bhavnagar district,1446583,3264511506.595693
15141,gujarat,2021,1,junagadh district,543809,1204237180.1488335
15142,gujarat,2021,1,mahesana district,2587041,5454846785.509393
15143,gujarat,2021,1,the dangs district,83737,130412216.08515008
15144,gujarat,2021,1,kheda district,1165033,2180336937.401629
15145,gujarat,2021,1,surat district,13429789,28261722802.552788
15146,gujarat,2021,1,porbandar district,184436,466162975.4066367
15147,gujarat,2021,1,gandhinagar district,4275528,7290530767.260056
15148,gujarat,2021,1,panch mahals district,976434,1849730326.470284
15149,gujarat,2021,1,narmada district,268489,479844444.1932763
15150,gujarat,2021,1,gir somnath district,575287,1368653768.466436
15151,gujarat,2021,1,valsad district,2745663,4775335083.735588
15152,gujarat,2021,1,mahisagar district,280340,582703615.8071253
15153,gujarat,2021,1,sabar kantha district,1357102,2620770589.4913707
15154,gujarat,2021,1,tapi district,612570,1114541037.7686372
15155,gujarat,2021,1,vadodara district,7191021,11925964623.063154
15156,gujarat,2021,1,banas kantha district,2927080,6883945517.865922
15157,gujarat,2021,1,amreli district,513706,1123115019.4190373
15158,gujarat,2021,1,ahmadabad district,36857358,68688129153.575096
15159,gujarat,2021,1,dohad district,548628,1226581747.5402272
15160,gujarat,2021,1,navsari district,1022239,1773256368.3156428
15161,gujarat,2021,1,patan district,1165681,2425828408.868511
15162,gujarat,2021,1,kachchh district,2664604,6036765372.934219
15163,gujarat,2021,1,surendranagar district,806962,1725777306.55805
15164,gujarat,2021,1,morbi district,848276,2219169833.3171697
15165,gujarat,2021,2,anand district,1711394,3014631897.6682367
15166,gujarat,2021,2,jamnagar district,1155054,2206347098.925128
15167,gujarat,2021,2,devbhumi dwarka district,333279,738788439.0915308
15168,gujarat,2021,2,rajkot district,2675842,5707346831.237131
15169,gujarat,2021,2,aravallis district,847681,1683647671.7291918
15170,gujarat,2021,2,chhotaudepur district,275873,540185404.7441366
15171,gujarat,2021,2,botad district,550313,1280565807.277298
15172,gujarat,2021,2,bharuch district,3937665,6464930552.559841
15173,gujarat,2021,2,bhavnagar district,1660432,3448497365.237627
15174,gujarat,2021,2,junagadh district,700286,1487953525.5343559
15175,gujarat,2021,2,mahesana district,3118685,6292779692.204142
15176,gujarat,2021,2,the dangs district,105158,157878766.4304675
15177,gujarat,2021,2,kheda district,1362561,2503386769.0668764
15178,gujarat,2021,2,surat district,15230233,30756115155.739143
15179,gujarat,2021,2,porbandar district,227413,558446703.6568799
15180,gujarat,2021,2,gandhinagar district,4552010,7835004938.194845
15181,gujarat,2021,2,panch mahals district,1214442,2245183337.229858
15182,gujarat,2021,2,narmada district,332174,534890391.66917926
15183,gujarat,2021,2,gir somnath district,746122,1686621125.0672534
15184,gujarat,2021,2,valsad district,3236626,5434041159.757242
15185,gujarat,2021,2,mahisagar district,364905,744153750.2746319
15186,gujarat,2021,2,sabar kantha district,1659480,3248644724.13906
15187,gujarat,2021,2,tapi district,814911,1327829881.8383355
15188,gujarat,2021,2,vadodara district,7847805,12902554421.650602
